objid,fieldid,fieldmjd,astrangekm,astrangeratekms,astradeg,astraratedegday,astdecdeg,astdecratedegday,astsunj2000xkm,astsunj2000ykm,astsunj2000zkm,astsunj2000vxkms,astsunj2000vykms,astsunj2000vzkms,obssunj2000xkm,obssunj2000ykm,obssunj2000zkm,obssunj2000vxkms,obssunj2000vykms,obssunj2000vzkms,sunastobsdeg,v,vh0,fivesigmadepth,filter,maginfiltertrue,astrometricsigmamas,photometricsigmamag,snr,astrometricsigmadeg,maginfilter,dmagdetect,dmagvignet,astratruedeg,astdectruedeg,detector,obscode,na
S1002M5fa,223242.0,60601.15682861491,376718156.8093044,16.13686212811138,341.7786320078241,-0.10308864170333515,-3.4830436432224756,-0.0008580818108991304,492336212.0063425,-59961026.599164315,2084614.262223117,-0.2693283506409465,12.594440691730442,9.649955073138461,135169346.99996102,57617061.9069888,24971426.379893724,-13.116417157622305,25.066841819378897,10.694979379205252,11.870294785492685,20.77814251014008,5.328142510140079,22.29675910361264,y,20.475142510140078,16.51052049784146,0.041892542175068784,25.42038690231964,4.58625569384485e-06,20.461302969499737,0.012033460038166077,-0.0,341.7786357023339,-3.4830429076668064,105.0,I11,NA
S1004iqIa,223242.0,60601.15682861491,373346182.11187035,16.382029897666392,341.91364039710186,-0.08053965266452363,-3.947726595472488,-0.00700476485244194,489226290.3646463,-58013359.703185506,-732090.5265863582,0.5034304440871888,14.24485464207372,9.040598470138768,135169346.99996102,57617061.9069888,24971426.379893724,-13.116417157622305,25.066841819378897,10.694979379205252,11.9556657135698,20.32724394549894,5.2972439454989395,22.29675910361264,y,20.024243945498938,13.412337187105338,0.02867646535179469,37.363778105349986,3.7256492186403717e-06,20.00803254034482,0.00742511073568282,0.009499693863005606,341.9136319037599,-3.947726652236986,104.0,I11,NA
S1004JCJa,223242.0,60601.15682861491,391658887.7904076,17.621470474904875,341.15059640805146,-0.0861428085051794,-3.525067510330666,-0.023991636628859295,505122720.4546918,-68681365.39822677,890167.9249333316,1.2203421826507963,12.9852241924233,7.7174090987544774,135169346.99996102,57617061.9069888,24971426.379893724,-13.116417157622305,25.066841819378897,10.694979379205252,11.676545415498534,20.71480743586921,5.464807435869211,22.29675910361264,y,20.308807435869213,15.15210456724003,0.03639200221673295,29.337266060348085,4.2089179353444536e-06,20.326301745219464,0.009080833641525302,-0.0,341.1506027584721,-3.525070145249197,53.0,I11,NA
S1004vS6a,223242.0,60601.15682861491,377317593.8238406,19.254900247610472,342.1536844415182,-0.07288987078713335,-1.694103819192921,-0.03877857732547244,494174196.5503202,-57966968.62872265,13816641.594046986,3.4191298663114478,13.910096078855254,7.1717770251901785,135169346.99996102,57617061.9069888,24971426.379893724,-13.116417157622305,25.066841819378897,10.694979379205252,11.628098025580151,20.190153827382133,5.330153827382134,22.29675910361264,y,19.887153827382132,12.786698881790011,0.025602381875396426,41.909589845029075,3.551860800497225e-06,19.905499301366333,0.007773067957684359,0.08087567897117427,342.1536879246704,-1.6941033165931925,170.0,I11,NA
S100050Ma,223243.0,60601.157274208286,365536090.9477701,18.112531633273033,343.73533768692323,-0.06926190659083885,-2.14551698378835,-0.07198268010818211,485829547.99110323,-44687597.986717686,11287026.941888645,2.635465871596504,15.147650229544583,4.705635831790644,135168842.00199652,57618026.95617114,24971838.128328122,-13.117726701325143,25.066506651289277,10.69494388466795,11.541538020749837,18.1550380833351,5.2150380833351,22.286087609565296,y,17.7490380833351,10.138558021579888,0.005357294693242875,202.16542532737733,2.8162661171055245e-06,17.753676962479815,0.011092790879148585,-0.0,343.7353409589883,-2.1455199311594875,86.0,I11,NA
S1000gwPa,223243.0,60601.157274208286,412808790.1930691,17.040486932385512,343.56215024216834,-0.10156961674503291,-1.7520138478792173,-0.025384735635670414,530919931.5389142,-59141961.18415521,12350715.50924123,0.7609590347892684,12.145853764459458,8.058573415052813,135168842.00199652,57618026.95617114,24971838.128328122,-13.117726701325143,25.066506651289277,10.69494388466795,10.539299103680161,21.797150050733368,5.637150050733368,22.286087609565296,y,21.39115005073337,31.70887101066884,0.0926731229457424,11.222873549270368,8.808019725185789e-06,21.289118564888824,0.01216946900451451,0.0029250854328428215,343.56215454805175,-1.752020594703893,85.0,I11,NA
S1000Js7a,223243.0,60601.157274208286,393452281.6103785,16.2934119599919,343.0044389728082,-0.08393245079796656,-1.8972617712978814,-0.050998156721205744,511231787.91421604,-57324093.00824415,11945652.011533082,0.3784307739148028,13.97049183193006,6.10475183229421,135168842.00199652,57618026.95617114,24971838.128328122,-13.117726701325143,25.066506651289277,10.69494388466795,11.07683851552805,18.85203960123146,5.47203960123146,22.286087609565296,y,18.446039601231462,10.348297807681105,0.008525514715486331,126.8520508403025,2.874527168800307e-06,18.437152297874313,0.010724743225215392,0.015852091563474453,343.0044400410772,-1.8972609476647364,42.0,I11,NA
S1002JWza,223243.0,60601.157274208286,391303139.92809874,17.195720987760936,344.3032611065446,-0.10308952139241448,-2.4866897260239136,-0.026771145606720097,511524454.60308814,-48147638.24670176,7994268.6656302335,1.1302694477144017,12.606741864083983,7.835173302322529,135168842.00199652,57618026.95617114,24971838.128328122,-13.117726701325143,25.066506651289277,10.69494388466795,10.85603819648381,21.148477211305444,5.448477211305445,22.286087609565296,y,20.742477211305445,19.65932841895367,0.053098059076119135,19.951832181295178,5.460924560820464e-06,20.606048494352013,0.012579064200409393,-0.0,344.303263703847,-2.4866866059424413,98.0,I11,NA
S1009TLHa,223243.0,60601.157274208286,351022226.01089764,15.133866021850732,345.3435417072554,-0.1165665386233411,-1.6596964531302705,-0.03311322273583235,474626456.9218043,-31161363.067737654,14805145.79014991,-0.638776075162367,13.26353175644609,7.909995969319145,135168842.00199652,57618026.95617114,24971838.128328122,-13.117726701325143,25.066506651289277,10.69494388466795,11.429252016143652,21.308091994402968,5.06809199440297,22.286087609565296,y,21.005091994402967,23.561379236888936,0.06651035569872932,15.829422660075235,6.544827565802482e-06,21.007687373513964,0.01624214014716408,0.045880892228469916,345.3435391339288,-1.6596949270864303,176.0,I11,NA
S1000mkya,223244.0,60601.15772354898,408256531.4803918,16.91909234084915,345.2478182711873,-0.09351215645994801,-5.640296669818808,-0.03914715557846453,528055811.6666347,-45835608.495507315,-15152343.10896183,0.902067967067188,13.438684540507058,5.819539692459078,135168332.70679578,57619000.10668967,24972253.337500434,-13.119046548935444,25.066165531269764,10.694908089515064,10.55772885320778,19.387119599916577,5.597119599916578,22.335304792059667,y,18.98111959991658,10.66930402886873,0.01213809021876635,88.94961632428385,2.9636955635746473e-06,18.954954324157477,0.011805460824700924,0.012281323275988939,345.2478231187282,-5.640294589836794,54.0,I11,NA
S10022R1a,223244.0,60601.15772354898,340614220.96932274,15.78612087567315,344.9708279400299,-0.06764767631079872,-6.242061513034285,-0.07855865431175389,462181206.7345426,-30182305.222888775,-12062446.087843344,0.2692852007005943,16.68150044170375,3.6054242533192253,135168332.70679578,57619000.10668967,24972253.337500434,-13.119046548935444,25.066165531269764,10.694908089515064,12.224438413968516,19.13481244696466,4.974812446964659,22.335304792059667,y,18.72881244696466,10.464741869760731,0.010073915174307859,107.2777582129111,2.906872741600203e-06,18.728275992957812,0.012378986548098636,0.10461507377652542,344.97082980840304,-6.2420619839274725,19.0,I11,NA
S1002M3ha,223244.0,60601.15772354898,325317447.5907466,19.04882713695406,344.59481173894653,-0.10565351007487853,-5.4024992172797095,0.029499814262916882,447404386.8307764,-28415579.075709682,-5656962.587171922,3.5037910568683084,13.316874421623744,10.832113097742655,135168332.70679578,57619000.10668967,24972253.337500434,-13.119046548935444,25.066165531269764,10.694908089515064,12.648418773924147,19.319447167288313,4.819447167288313,22.335304792059667,y,19.016447167288312,10.704857150396727,0.01246513129351782,86.60282346674911,2.9735714306657574e-06,19.015416073576084,0.01379622391213068,0.036308281298180256,344.59480878971635,-5.402500783720626,12.0,I11,NA
S10031uIa,223244.0,60601.15772354898,367415845.07442856,18.06696077094762,346.5179013447894,-0.08987222670394157,-6.408089951773781,-0.03083804575343016,490226947.33709896,-27505737.984483358,-16034750.33170923,2.546598942799561,14.49476881613477,6.404351707609093,135168332.70679578,57619000.10668967,24972253.337500434,-13.119046548935444,25.066165531269764,10.694908089515064,11.2013657554073,19.997507052595708,5.227507052595708,22.335304792059667,y,19.694507052595707,11.939421479210914,0.021198623319508496,50.7189249032308,3.3165059664474763e-06,19.695607806300814,0.010354422002908155,0.2963864959515753,346.5178983040329,-6.408088957696972,71.0,I11,NA
S1003q7xa,223244.0,60601.15772354898,310185863.5100602,16.173953532083708,344.50789025908347,-0.0813337730406242,-4.959184505941748,-0.041803297461899584,432965324.19188154,-24923236.012947597,-1842102.4383626329,0.8345955572774584,15.93075486321115,6.687533513984819,135168332.70679578,57619000.10668967,24972253.337500434,-13.119046548935444,25.066165531269764,10.694908089515064,13.06244598097354,20.529087164940595,4.659087164940596,22.335304792059667,y,20.226087164940594,14.260887575247496,0.032863938415498686,32.539834902886035,3.961357659790972e-06,20.266212035474144,0.00964863448331799,0.029491662041538975,344.5078939556843,-4.959185333741441,7.0,I11,NA
S1004Lcva,223244.0,60601.15772354898,337706019.9224504,16.737269877102353,344.0088129386978,-0.08379211461824615,-5.138313282879067,-0.037281702527228996,458501926.3897268,-35041627.92841391,-5272768.695209089,1.118581442670432,15.064442257772205,6.663203907493227,135168332.70679578,57619000.10668967,24972253.337500434,-13.119046548935444,25.066165531269764,10.694908089515064,12.438227399255954,21.167929795060513,4.947929795060514,22.335304792059667,y,20.86492979506051,20.31506704101628,0.056534673944200746,18.709123056218132,5.643074178060079e-06,20.898193854410597,0.009696316444659996,0.4063591181325404,344.00880836424375,-5.13830616130299,1.0,I11,NA
